incidentId,incidenteTypeCd,incidenteSubTypeCd,addressJibun,addressJibunCd,addressNew,linkId,locationDataX,locationDataY,locationTypeCd,locationData,incidenteTrafficCd,incidenteGradeCd,incidentTitle,incTrafficCode,incidentRegionCd,startDate,endDate,lane,roadName,sourceCode,controlType,important,updateDate,traffic_source,fetchedAt,type_nm
L91171043434,2,255,대구 군위군 효령면 내리리 898,2772032026,,3550693600.0,128.548,36.1596,C0101,POINT(128.548 36.1596),A0502,A0402,[공사] 중앙고속도로 구미시군위군 에서 구미시칠곡군 방향 기점방향 작업 1차로 구미시군위군 → 구미시칠곡군 중앙선 기점,A0502,37,2026년 07월 22일  14시 32분,2026년 07월 22일  15시 02분,기점방향,중앙고속도로,H000,0,0,,utic,2026-07-22T14:41:50.060619+09:00,공사·작업(2)
L93171034303,2,8,대구 북구 구암동 655-4,2723012300,대구광역시 북구 팔거천동로 52,1540074502.0,128.5531675,35.9284662,C0101,,A0502,A0402,[공사] 태암로 구암동714 에서 태암교네거리 방향 2차로 가로수 벌목 주의운전,A0502,29,2026년 07월 22일  11시 25분,2026년 07월 22일  14시 55분,2차로,태암로,P000,0,0,2026년 07월 22일  13시 36분,utic,2026-07-22T14:41:50.060619+09:00,공사·작업(2)
L93171040314,2,8,대구 북구 학정동 989-20,2723012000,대구 북구 학남로 10,1540245300.0,128.5644592,35.9468079,C0101,,A0502,A0402,[공사] 학정로 북구국우동1123 에서 칠곡농협앞 방향 3차로 가로수 벌목 주의운전,A0502,29,2026년 07월 22일  13시 26분,2026년 07월 22일  15시 56분,3차로,학정로,P000,0,0,2026년 07월 22일  13시 35분,utic,2026-07-22T15:42:09.938897+09:00,공사·작업(2)
L93171046366,1,8,대구 남구 이천동 121-374,2720010100,대구 남구 명덕로68길 19,1530024000.0,128.60720025182127,35.85332229390421,C0101,,A0502,A0402,[사고] 신천대로 대봉지하차도 에서 희망교지하차도 방향 1차로 고장 차량 주의운전,A0502,29,2026년 07월 22일  15시 17분,2026년 07월 22일  15시 47분,1차로,신천대로,W013,0,0,,utic,2026-07-22T15:42:09.938897+09:00,사고·기타(1)
L93171041477,2,255,대구 달서구 죽전동 338,2729011200,대구 달서구 달구벌대로 지하 1560,1560064802.0,128.5371203,35.8516085,C0101,,A0502,A0402,[공사] 와룡로 죽전동338 에서 죽전네거리 방향 4차로 도로공사 주의운전,A0502,29,2026년 07월 22일  13시 53분,2026년 07월 22일  15시 59분,4차로,와룡로,P000,0,0,2026년 07월 22일  14시 00분,utic,2026-07-22T15:57:13.913150+09:00,공사·작업(2)
L93171047850,1,255,대구 남구 대명동 475-1,2720010300,대구 남구 현충로 1,1530037301.0,128.57977235461732,35.8328853571748,C0101,,A0502,A0402,[사고] 현충로 현충고가교 에서 현충삼거리 방향 1차로 교통사고  우회전 곡각 지점 승용차 2대 접촉사고.,A0502,29,2026년 07월 22일  15시 53분,2026년 07월 22일  16시 23분,1차로,현충로,W013,0,0,,utic,2026-07-22T16:12:17.603829+09:00,사고·기타(1)
L93171041897,2,4,대구 동구 미대동 804,2714013900,대구 동구 팔공로 813,1510615401.0,128.6680739,35.9572486,C0101,,A0502,A0402,[공사] 팔공로 혜화농원 에서 오행철학원 방향 3차로 하수도/배수로 작업 주의운전,A0502,29,2026년 07월 22일  14시 02분,2026년 07월 22일  16시 32분,3차로,팔공로,P000,0,0,2026년 07월 22일  14시 05분,utic,2026-07-22T16:27:22.516380+09:00,공사·작업(2)
L93171040571,2,255,대구 북구 팔달동 27,2723012800,대구 북구 장태실1길 41,1540048102.0,128.5421933684556,35.90003428341098,C0101,,A0502,A0402,[공사] 매천로 SK매천시장주유소 에서 매천시장지하차도 방향 3차로 도로공사 주의운전,A0502,29,2026년 07월 22일  13시 33분,2026년 07월 22일  16시 30분,3차로,매천로,P000,0,0,2026년 07월 22일  13시 36분,utic,2026-07-22T16:27:22.516380+09:00,공사·작업(2)
L93171040235,2,255,대구 달서구 장기동 813-5,2729011000,대구 달서구 용산로 88,1560080902.0,128.530742,35.8453735,C0101,,A0502,A0402,[공사] 용산로 장기동8135 에서 장기초록나라105동앞 방향 3차로 도로공사 주의운전,A0502,29,2026년 07월 22일  13시 24분,2026년 07월 22일  16시 30분,3차로,용산로,P000,0,0,2026년 07월 22일  13시 35분,utic,2026-07-22T16:27:22.516380+09:00,공사·작업(2)
L93171007465,2,6,대구 중구 남산동 2321,2711015600,대구광역시 중구 명덕로 지하 185,1500003001.0,128.59200405629562,35.85672821663152,C0101,,A0502,A0402,[공사] 명덕로 명덕네거리 에서 이천동713 방향 4차로 유지보수 주의운전,A0502,29,2026년 07월 22일  00시 43분,2026년 07월 22일  17시 13분,4차로,명덕로,P000,0,0,2026년 07월 22일  07시 10분,utic,2026-07-22T17:12:36.108420+09:00,공사·작업(2)
L93171027701,2,6,대구 중구 남일동 34-3,2711011700,대구 중구 국채보상로 지하 580,1500019100.0,128.59428827329845,35.8715667959046,C0101,,A0502,A0402,[공사] 중앙대로 중앙네거리 에서 중앙로역3번출구 방향 2차로 유지보수 주의운전,A0502,29,2026년 07월 22일  09시 03분,2026년 07월 22일  17시 33분,2차로,중앙대로,P000,0,0,2026년 07월 22일  09시 04분,utic,2026-07-22T17:27:41.656500+09:00,공사·작업(2)
L93171048039,2,3,대구 달서구 파호동 24,2729010400,대구광역시 달서구 달구벌대로 995,1560008002.0,128.4756533,35.853469,C0101,,A0502,A0402,[공사] 달구벌대로 파호동44727 에서 푸른초장교회 방향 5차로 고가 시설 작업 주의운전,A0502,29,2026년 07월 22일  15시 56분,2026년 07월 22일  17시 30분,5차로,달구벌대로,P000,0,0,2026년 07월 22일  15시 59분,utic,2026-07-22T17:27:41.656500+09:00,공사·작업(2)
L93171040039,2,255,대구 북구 침산동 339-2,2723010600,대구 북구 성북로 37,1540038301.0,128.5878458,35.8911672,C0101,,A0502,A0402,[공사] 성북로 침산초등학교앞 교차로 에서 침산동4767 방향 1차로 도로공사 주의운전,A0502,29,2026년 07월 22일  13시 19분,2026년 07월 22일  23시 59분,1차로,성북로,P000,0,0,2026년 07월 22일  13시 33분,utic,2026-07-22T17:42:50.020456+09:00,공사·작업(2)
L93171039525,2,255,대구 달서구 이곡동 1256,2729010800,대구광역시 달서구 이곡동로 32,1560083701.0,128.5106727,35.8528342,C0101,,A0502,A0402,[공사] 성서동로 가야유치원 에서 이곡동1255 방향 1차로 도로공사 주의운전,A0502,29,2026년 07월 22일  13시 06분,2026년 07월 22일  17시 59분,1차로,성서동로,P000,0,0,2026년 07월 22일  13시 32분,utic,2026-07-22T17:42:50.020456+09:00,공사·작업(2)
L93171040203,2,8,대구 서구 이현동 541-2,2717010600,대구 서구 와룡로 527,,128.5408818,35.8816796,C0101,,A0502,A0402,[공사] 북비산로 서대구역네거리 에서 서재 방향 1차로 가로수 벌목 주의운전,A0502,29,2026년 07월 22일  13시 23분,2026년 07월 22일  17시 53분,1차로,북비산로,P000,0,0,2026년 07월 22일  13시 35분,utic,2026-07-22T17:42:50.020456+09:00,공사·작업(2)
L93171022991,2,2,대구 동구 신천동 1542,2714010200,대구광역시 동구 동부로 140,1510029600.0,128.6275058,35.8767094,C0101,,A0502,A0402,[공사] 동부로 동대구역네거리 에서 금호천일고속버스터미널 방향 4차로 지하 시설 작업 주의운전,A0502,29,2026년 07월 22일  07시 15분,2026년 07월 22일  17시 45분,4차로,동부로,P000,0,0,2026년 07월 22일  07시 18분,utic,2026-07-22T17:42:50.020456+09:00,공사·작업(2)
L93171007174,2,2,대구 수성구 만촌동 1320,2726010200,대구 수성구 달구벌대로 지하 2584,1550008200.0,128.64359444782326,35.85893798940904,C0101,,A0502,A0402,[공사] 달구벌대로 만촌네거리 에서 남부빌딩 방향 1차로 지하 시설 작업 주의운전,A0502,29,2026년 07월 22일  00시 32분,2026년 07월 22일  18시 02분,1차로,달구벌대로,P000,0,0,2026년 07월 22일  07시 09분,utic,2026-07-22T17:42:50.020456+09:00,공사·작업(2)
L93171025789,2,255,대구 동구 신암동 808-4,2714010100,대구 동구 대현로 122,1510034900.0,128.612313,35.8816899,C0101,,A0502,A0402,[공사] 대현로 대한응급구조사협회 에서 공고네거리 방향 2차로 도로공사 주의운전,A0502,29,2026년 07월 22일  08시 24분,2026년 07월 22일  17시 54분,2차로,대현로,P000,0,0,2026년 07월 22일  08시 32분,utic,2026-07-22T17:42:50.020456+09:00,공사·작업(2)
L93171135554,2,6,대구 중구 봉산동 127-1,2711010500,대구광역시 중구 달구벌대로 지하 2160,1500036701,128.5987349,35.8644467,C0101,,A0502,A0402,[공사] 달구벌대로 봉산육거리 에서 봉산동1271 방향 5차로 유지보수 주의운전,A0502,29,2026년 07월 24일  11시 41분,2026년 07월 24일  13시 11분,5차로,달구벌대로,P000,0,0,2026년 07월 24일  11시 50분,utic,2026-07-24T13:03:24.093989+09:00,공사·작업(2)
L93171139175,2,255,대구 북구 노원동3가 20-13,2723010900,대구광역시 북구 3공단로 238,1540053400,128.5765909,35.9022414,C0101,,A0502,A0402,[공사] 3공단천길 우리집 에서 한재골 방향 1차로 도로공사 주의운전,A0502,29,2026년 07월 24일  12시 53분,2026년 07월 24일  13시 23분,1차로,3공단천길,P000,0,0,2026년 07월 24일  13시 01분,utic,2026-07-24T13:18:27.348551+09:00,공사·작업(2)
L91171141239,1,8,대구 달성군 옥포읍 교항리 2739-1,2771026222,,1570888900,128.4546,35.7847,C0101,POINT(128.4546 35.7847),A0502,A0402,[사고] 광주대구고속도로 옥포JC 에서 88낙동강교 방향 기점방향 고장  옥포JC → 88낙동강교 광주대구선 기점,A0502,29,2026년 07월 24일  13시 51분,2026년 07월 24일  14시 21분,기점방향,광주대구고속도로,H000,0,0,,utic,2026-07-24T14:03:37.942161+09:00,사고·기타(1)
L93171141046,1,255,대구 북구 서변동 1801,2723011400,대구광역시 북구 동변로24길 56,1540071800,128.59900829403688,35.925968854120335,C0101,,A0502,A0402,[사고] 호국로 도곡네거리 에서 목자교회 방향 1차로 교통사고 주의운전,A0502,29,2026년 07월 24일  13시 50분,2026년 07월 24일  14시 20분,1차로,호국로,P000,0,0,2026년 07월 24일  13시 54분,utic,2026-07-24T14:18:41.712191+09:00,사고·기타(1)
L93171140959,2,4,대구 수성구 시지동 206-20,2726011400,대구 수성구 달구벌대로604길 22,1550063600,128.68529778333337,35.840746833333334,C0101,,A0502,A0402,"[공사] 월드컵로 수성IC앞교차로 에서 월드컵삼거리 방향 3,4차로 하수도/배수로 작업 주의운전",A0502,29,2026년 07월 24일  13시 47분,2026년 07월 24일  15시 17분,"3,4차로",월드컵로,P000,0,0,2026년 07월 24일  13시 50분,utic,2026-07-24T15:03:53.197621+09:00,공사·작업(2)
L93171141307,2,6,대구 수성구 범어동 835,2726010100,대구 수성구 달구벌대로 지하 2396,1550007501,128.63784150122908,35.85884218731936,C0101,,A0502,A0402,[공사] 달구벌대로 수성구청역교차로 에서 다빈치커피범어로데오 방향 1차로 유지보수 주의운전,A0502,29,2026년 07월 24일  13시 57분,2026년 07월 24일  15시 27분,1차로,달구벌대로,P000,0,0,2026년 07월 24일  13시 57분,utic,2026-07-24T15:18:56.496255+09:00,공사·작업(2)
L93171140053,2,6,대구 중구 대봉동 732-10,2711015700,대구광역시 중구 명덕로 251,1500002901,128.5976679,35.8560874,C0101,,A0502,A0402,[공사] 명덕로 건들바위네거리 에서 이천동713 방향 2차로 유지보수 주의운전,A0502,29,2026년 07월 24일  13시 21분,2026년 07월 24일  15시 51분,2차로,명덕로,P000,0,0,2026년 07월 24일  13시 25분,utic,2026-07-24T15:49:05.185652+09:00,공사·작업(2)
L93171140900,2,7,대구 수성구 대흥동 865,2726012700,대구 수성구 알파시티1로32길 28-17,1550067100,128.68410738333333,35.835814750000004,C0101,,A0502,A0402,[공사] 월드컵로 경기장네거리 에서 수성IC앞교차로 방향 4차로 도로도색 주의운전,A0502,29,2026년 07월 24일  13시 46분,2026년 07월 24일  16시 16분,4차로,월드컵로,P000,0,0,2026년 07월 24일  13시 49분,utic,2026-07-24T16:04:08.273940+09:00,공사·작업(2)
L93171141361,2,2,대구 수성구 만촌동 1320,2726010200,대구 수성구 달구벌대로 지하 2584,1550008200,128.64565675,35.85899140956006,C0101,,A0502,A0402,[공사] 달구벌대로 만촌네거리 에서 남부빌딩 방향 1차로 지하 시설 작업 주의운전,A0502,29,2026년 07월 24일  13시 59분,2026년 07월 24일  16시 29분,1차로,달구벌대로,P000,0,0,2026년 07월 24일  14시 00분,utic,2026-07-24T16:19:11.784850+09:00,공사·작업(2)
L93171141018,2,6,대구 수성구 연호동 154-5,2726012300,대구 수성구 달구벌대로 지하 2950,1550320203,128.67702628333333,35.84407721666666,C0101,,A0502,A0402,[공사] 달구벌대로 연호동160 에서 연호동15410 방향 5차로 유지보수 주의운전,A0502,29,2026년 07월 24일  13시 50분,2026년 07월 24일  16시 20분,5차로,달구벌대로,P000,0,0,2026년 07월 24일  13시 53분,utic,2026-07-24T16:19:11.784850+09:00,공사·작업(2)
L93171143641,2,6,대구 북구 읍내동 1382,2723011800,대구 북구 구암로 83,1540110902,128.54952326826745,35.93250227494254,C0101,,A0502,A0402,[공사] 구암로 칠곡운암역 에서 칠곡ic네거리 방향 4차로 유지보수 주의운전,A0502,29,2026년 07월 24일  15시 01분,2026년 07월 24일  17시 31분,4차로,구암로,P000,0,0,2026년 07월 24일  15시 03분,utic,2026-07-24T16:34:14.787071+09:00,공사·작업(2)
L93171141412,2,13,대구 수성구 범어동 835,2726010100,대구 수성구 달구벌대로 지하 2396,1550007601,128.63715315268342,35.85890644595897,C0101,,A0502,A0402,[공사] 달구벌대로 다빈치커피범어로데오 에서 수성구청역교차로 방향 1차로 노변 유지보수 주의운전,A0502,29,2026년 07월 24일  14시 02분,2026년 07월 24일  17시 32분,1차로,달구벌대로,P000,0,0,2026년 07월 24일  14시 04분,utic,2026-07-24T16:34:14.787071+09:00,공사·작업(2)
L93171141306,2,2,대구 수성구 만촌동 942-14,2726010200,대구 수성구 달구벌대로 2599,1550062900,128.647046576246,35.859939169578325,C0101,,A0502,A0402,"[공사] 만촌로 수성대학교앞교차로 에서 만촌2동행정복지센터 방향 4,5차로 지하 시설 작업 주의운전",A0502,29,2026년 07월 24일  13시 56분,2026년 07월 24일  17시 26분,"4,5차로",만촌로,P000,0,0,2026년 07월 24일  13시 57분,utic,2026-07-24T16:34:14.787071+09:00,공사·작업(2)
L93171140756,2,4,대구 수성구 삼덕동 532,2726012200,대구 수성구 범안로64길 12,1550319300,128.66892926666665,35.82954543333334,C0101,,A0502,A0402,[공사] 미술관로 삼덕동532 에서 수성구삼덕동409 방향 1차로 하수도/배수로 작업 주의운전,A0502,29,2026년 07월 24일  13시 40분,2026년 07월 24일  18시 10분,1차로,미술관로,P000,0,0,2026년 07월 24일  13시 44분,utic,2026-07-24T16:34:14.787071+09:00,공사·작업(2)
L93171140632,2,13,대구 남구 대명동 1291,2720010300,대구 남구 대명로 지하 141,1530027200,128.57497700867685,35.840398569384575,C0101,,A0502,A0402,[공사] 대명로 안지랑네거리 에서 동로교회 방향 3차로 노변 유지보수 주의운전,A0502,29,2026년 07월 24일  13시 36분,2026년 07월 24일  17시 06분,3차로,대명로,P000,0,0,2026년 07월 24일  13시 42분,utic,2026-07-24T16:34:14.787071+09:00,공사·작업(2)
L93171139810,2,13,대구 남구 대명동 224,2720010300,대구 남구 대명로 지하 292,1530019100,128.59066790902196,35.84747312449545,C0101,,A0502,A0402,[공사] 중앙대로 영대병원앞교차로 에서 대구고교삼거리 방향 3차로 노변 유지보수 주의운전,A0502,29,2026년 07월 24일  13시 15분,2026년 07월 24일  17시 45분,3차로,중앙대로,P000,0,0,2026년 07월 24일  13시 17분,utic,2026-07-24T16:34:14.787071+09:00,공사·작업(2)
L93171140408,2,2,대구 수성구 만촌동 889,2726010200,대구 수성구 달구벌대로 지하 2672,1550007201,128.64879318333334,35.85743386666666,C0101,,A0502,A0402,"[공사] 달구벌대로 만촌네거리 에서 만촌동889 방향 5,6차로 지하 시설 작업 주의운전",A0502,29,2026년 07월 24일  13시 28분,2026년 07월 24일  17시 58분,"5,6차로",달구벌대로,P000,0,0,2026년 07월 24일  13시 29분,utic,2026-07-24T16:34:14.787071+09:00,공사·작업(2)
L93171127326,2,6,대구 남구 봉덕동 954-17,2720010200,대구 남구 봉덕로 115,1530016200,128.6030089,35.8445346,C0101,,A0502,A0402,[공사] 봉덕로 봉덕시장네거리 에서 봉천지구대 방향 3차로 유지보수 주의운전,A0502,29,2026년 07월 24일  08시 50분,2026년 07월 24일  17시 20분,3차로,봉덕로,P000,0,0,2026년 07월 24일  08시 52분,utic,2026-07-24T16:34:14.787071+09:00,공사·작업(2)
L93171124664,2,255,대구 동구 신천동 743,2714010200,대구 동구 동부로 166-1,1510029600,128.62747124506558,35.87677186206982,C0101,,A0502,A0402,[공사] 동부로 동대구역네거리 에서 금호천일고속버스터미널 방향 4차로 도로공사 주의운전,A0502,29,2026년 07월 24일  07시 20분,2026년 07월 24일  17시 50분,4차로,동부로,P000,0,0,2026년 07월 24일  07시 29분,utic,2026-07-24T16:34:14.787071+09:00,공사·작업(2)
L93171145756,1,255,대구 수성구 상동 667-52,2726010900,대구 수성구 신천동로 106,1550023900,128.60660904504994,35.83457962856531,C0101,,A0503,A0402,"[사고] 상화로 상동교 에서 앞산순환로 방향 4,5차로 교통사고 주의운전",A0503,29,2026년 07월 24일  16시 08분,2026년 07월 24일  16시 38분,"4,5차로",상화로,W013,0,0,2026년 07월 24일  16시 10분,utic,2026-07-24T16:34:14.787071+09:00,사고·기타(1)
L93171140604,2,255,대구 수성구 연호동 558-6,2726012300,,1550003602,128.67163411666667,35.844796966666664,C0101,,A0502,A0402,[공사] 범안로 연호네거리 에서 연호고가차도 방향 1차로 도로공사 주의운전,A0502,29,2026년 07월 24일  13시 35분,2026년 07월 24일  18시 05분,1차로,범안로,P000,0,0,2026년 07월 24일  13시 41분,utic,2026-07-24T16:34:14.787071+09:00,공사·작업(2)
L93171175940,1,8,대구 군위군 소보면 산법리 산 29-1,2772031031,,3610341703,128.5104062,36.2202759,C0101,POINT(128.5104062 36.2202759),A0502,A0402,[사고] 상주영천고속도로 서군위IC 에서 영천 방향 2차로 산법터널 전 1.5km(방향) 고장 차량 주의운전,A0502,37,2026년 07월 25일  15시 54분,2026년 07월 25일  16시 24분,2차로,상주영천고속도로,P002,0,0,,utic,2026-07-25T16:20:51.053257+09:00,사고·기타(1)
L93171175650,1,8,대구 달서구 도원동 1439,2729011600,대구광역시 달서구 한실로 135,1560012800,128.5421185,35.8080529,C0101,POINT(128.5421185 35.8080529),A0502,A0402,"[사고] 상화로 도원동1396295 에서 한국토지주택공사 방향 진행방향 7,8,9차로 고장 차량 주의운전",A0502,29,2026년 07월 25일  15시 39분,2026년 07월 25일  17시 00분,"진행방향 7,8,9차로",상화로,P000,1,0,,utic,2026-07-25T16:26:49.365803+09:00,사고·기타(1)
L93171164690,2,6,대구 남구 대명동 1291,2720010300,대구 남구 대명로 지하 141,1530027200,128.5760439,35.8397018,C0101,POINT(128.5760439 35.8397018),A0502,A0402,[공사] 두류공원로 안지랑네거리 에서 동로교회 방향 3차로 유지보수 주의운전,A0502,29,2026년 07월 25일  09시 16분,2026년 07월 25일  18시 46분,3차로,두류공원로,P000,0,0,,utic,2026-07-25T16:26:49.365803+09:00,공사·작업(2)
L93171164951,2,255,대구 남구 대명동 2321-1,2720010300,대구 남구 명덕로 58-2,1500004300,128.5901471,35.8568335,C0101,POINT(128.5901471 35.8568335),A0502,A0402,[공사] 명덕로 남산동2321 에서 명덕네거리 방향 3차로 도로공사 주의운전,A0502,29,2026년 07월 25일  09시 26분,2026년 07월 25일  20시 00분,3차로,명덕로,P000,0,0,,utic,2026-07-25T16:26:49.365803+09:00,공사·작업(2)
L93171165327,2,255,대구 남구 봉덕동 1581-54,2720010200,대구 남구 용두길 24,1530036301,128.6050199,35.834062,C0101,POINT(128.6050199 35.834062),A0502,A0402,[공사] 상동교 하상도로 한국뇌기능개발센터 에서 화성양로원 방향 1차로 도로공사 주의운전,A0502,29,2026년 07월 25일  09시 43분,2026년 07월 25일  20시 00분,1차로,상동교 하상도로,P000,0,0,,utic,2026-07-25T16:26:49.365803+09:00,공사·작업(2)
L93171165452,2,255,대구 수성구 상동 675-10,2726010900,대구 수성구 신천동로 51,1530035901,128.6079663,35.8291144,C0101,POINT(128.6079663 35.8291144),A0502,A0402,[공사] 신천좌안 하단도로 두산교 에서 풍경채해풍코다리 방향 1차로 도로공사 주의운전,A0502,29,2026년 07월 25일  09시 48분,2026년 07월 25일  20시 00분,1차로,신천좌안 하단도로,P000,0,0,,utic,2026-07-25T16:26:49.365803+09:00,공사·작업(2)
L93171182073,1,255,대구 북구 읍내동 1448,2723011800,대구광역시 북구 칠곡중앙대로125길 7,1540330800,128.5528384,35.9510506,C0101,POINT(128.5528384 35.9510506),A0502,A0402,[사고] 칠곡중앙대로125길 읍내동5831 에서 읍내동123657 방향 1차로 교통사고 주의운전,A0502,29,2026년 07월 25일  20시 32분,2026년 07월 25일  21시 02분,1차로,칠곡중앙대로125길,P000,0,0,,utic,2026-07-25T20:35:47.403374+09:00,사고·기타(1)
L93171163697,2,255,대구 동구 용계동 437-5,2714011900,대구 동구 화랑로 471,1510045522,128.6752478091597,35.87544691974439,C0101,POINT(128.6752478091597 35.87544691974439),A0502,A0402,[공사] 화랑로 동대구IC고가교 에서 현대은하맨션 방향 3차로 도로공사 주의운전,A0502,29,2026년 07월 25일  08시 32분,2026년 07월 25일  23시 59분,3차로,화랑로,P000,0,0,,utic,2026-07-25T20:35:47.403374+09:00,공사·작업(2)
